End of Period / SORA Value Date,Unnamed: 1,Unnamed: 2,Interbank Overnight,Interbank 1-Week,Interbank 1-Month,Interbank 2-Month,Interbank 3-Month,Interbank 6-Month,Interbank 12-Month,3-Month Commercial Bills,3-Month US$ SIBOR,Singapore Overnight Rate Average,SGS Repo Overnight Rate,SF Deposit Rate,SF Borrowing Rate,RMB Overnight Rate
,,8.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.76,0.25,0.1523,0.25,0,0.7,-
,,11.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.79,0.26,0.1659,0.24,0,0.7,-
,,12.0,0.06,0.31,0.44,0.56,0.69,0.75,0.94,0.79,0.26,0.1317,0.24,0,0.69,-
,,13.0,0.03,0.31,0.44,0.56,0.69,0.75,0.94,0.74,0.26,0.144,0.24,0,0.7,-
,,14.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.77,0.26,0.0775,0.24,0,0.65,-
,,15.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.83,0.26,0.1327,0.24,0,0.68,-
,,18.0,0.13,0.25,0.44,0.56,0.69,0.75,1,0.76,0.25,0.0825,0.21,0,0.64,-
,,19.0,0.13,0.25,0.38,0.56,0.69,0.75,1,0.77,0.25,0.1647,0.23,0,0.72,-
,,20.0,0.13,0.38,0.44,0.56,0.69,0.75,1,0.78,0.25,0.1591,0.24,0,0.71,-
,,21.0,0.13,0.25,0.44,0.56,0.69,0.75,1,0.75,0.25,0.1496,0.24,0,0.71,-
,,22.0,0.13,0.38,0.44,0.56,0.69,0.75,1,0.76,0.25,0.1346,0.23,0,0.69,-
,,25.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.75,0.25,0.1359,0.25,0,0.69,-
,,26.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.75,0.25,0.1276,0.24,0,0.68,-
,,27.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.0985,0.24,0,0.63,-
,,28.0,0.13,0.38,0.44,0.56,0.69,0.75,0.94,0.76,0.25,0.1041,0.24,0,0.67,-
,,29.0,0.19,0.38,0.44,0.56,0.69,0.75,0.94,0.76,0.25,0.1309,0.24,0,0.66,-
,Feb,1.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.77,0.25,0.121,0.23,0,0.66,-
,,2.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1026,0.23,0,0.63,-
,,3.0,0.25,0.38,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.1101,0.23,0,0.61,-
,,4.0,0.25,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1395,0.24,0,0.64,-
,,5.0,0.19,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.204,0.24,0,0.67,-
,,8.0,0.13,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.1483,0.24,0,0.7,-
,,9.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.1519,0.23,0,0.69,-
,,10.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.8,0.25,0.1082,0.23,0,0.67,-
,,11.0,0.25,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1328,0.23,0,0.66,-
,,12.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1643,0.23,0,0.7,-
,,17.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.75,0.25,0.127,0.22,0,0.67,-
,,18.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.75,0.25,0.1253,0.22,0,0.66,-
,,19.0,0.13,0.38,0.44,0.56,0.69,0.75,0.94,0.75,0.26,0.1399,0.22,0,0.68,-
,,22.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.26,0.1353,0.23,0,0.68,-
,,23.0,0.03,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.26,0.122,0.23,0,0.67,-
,,24.0,0.01,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.0951,0.23,0,0.65,-
,,25.0,0.25,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.2107,0.27,0,0.76,-
,,26.0,0.19,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.2924,0.28,0,0.88,-
,Mar,1.0,0.13,0.44,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1627,0.23,0,0.74,-
,,2.0,0.19,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1365,0.23,0,0.69,-
,,3.0,0.19,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1041,0.23,0,0.68,-
,,4.0,0.02,0.31,0.44,0.56,0.69,0.75,0.94,0.79,0.25,0.0892,0.23,0,0.65,-
,,5.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.1051,0.24,0,0.65,-
,,8.0,0.08,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.25,0.0672,0.22,0,0.64,-
,,9.0,0.01,0.31,0.44,0.56,0.69,0.75,0.94,0.77,0.26,0.0634,0.24,0,0.64,-
,,10.0,0.05,0.31,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.043,0.21,0,0.6,-
,,11.0,0.1,0.38,0.44,0.56,0.69,0.75,0.94,0.75,0.26,0.0681,0.23,0,0.61,-
,,12.0,0.13,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.0867,0.22,0,0.61,-
,,15.0,0.08,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.0812,0.21,0,0.62,-
,,16.0,0.06,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.0664,0.21,0,0.61,-
,,17.0,0.03,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.0758,0.21,0,0.62,-
,,18.0,0.05,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.26,0.0796,0.22,0,0.62,-
,,19.0,0.13,0.25,0.44,0.56,0.69,0.75,0.94,0.76,0.27,0.0885,0.22,0,0.63,-
,,22.0,0.06,0.25,0.44,0.56,0.69,0.75,0.94,0.74,0.28,0.0916,0.21,0,0.63,-
,,23.0,0.06,0.25,0.44,0.56,0.69,0.75,0.94,0.74,0.28,0.098,0.21,0,0.64,-
,,24.0,0.06,0.31,0.44,0.56,0.69,0.75,0.94,0.74,0.28,0.085,0.2,0,0.62,-
,,25.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.29,0.1712,0.23,0,0.74,-
,,26.0,0.13,0.31,0.44,0.56,0.69,0.75,0.94,0.76,0.29,0.1396,0.23,0,0.69,-
,,29.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.29,0.1047,0.23,0,0.7,-
,,30.0,0.13,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.29,0.106,0.23,0,0.64,-
,,31.0,0.25,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.29,0.1856,0.24,0,0.72,-
,Apr,1.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.29,0.262,0.26,0,0.78,-
,,5.0,0.05,0.38,0.44,0.56,0.69,0.75,0.94,0.79,0.29,0.1455,0.23,0,0.7,-
,,6.0,0.02,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.29,0.1415,0.22,0,0.73,-
,,7.0,0.02,0.38,0.44,0.56,0.69,0.75,0.94,0.76,0.29,0.0541,0.22,0,0.62,-
,,8.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.29,0.1294,0.22,0,0.68,-
,,9.0,0.08,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.3,0.0777,0.22,0,0.7,-
,,12.0,0.13,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.3,0.1059,0.21,0,0.63,-
,,13.0,0.05,0.38,0.44,0.56,0.69,0.75,0.94,0.77,0.3,0.0715,0.21,0,0.65,-
,,14.0,0.06,0.38,0.44,0.56,0.69,0.75,0.94,0.78,0.3,0.0705,0.22,0,0.63,-
,,15.0,0.03,0.31,0.44,0.56,0.69,0.75,0.94,0.78,0.3,0.0609,0.21,0,0.62,-
,,16.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.76,0.3,0.0646,0.21,0,0.62,-
,,19.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.78,0.31,0.0895,0.21,0,0.62,-
,,20.0,0.03,0.25,0.38,0.5,0.63,0.69,0.94,0.78,0.31,0.0905,0.22,0,0.63,-
,,21.0,0.03,0.25,0.38,0.5,0.63,0.69,0.94,0.76,0.31,0.0529,0.22,0,0.58,-
,,22.0,0.05,0.25,0.38,0.5,0.63,0.69,0.94,0.76,0.31,0.047,0.21,0,0.6,-
,,23.0,0.03,0.25,0.38,0.5,0.63,0.69,0.94,0.78,0.32,0.056,0.22,0,0.59,-
,,26.0,0.05,0.31,0.38,0.5,0.63,0.69,0.94,0.78,0.32,0.0813,0.22,0,0.61,-
,,27.0,0.06,0.31,0.38,0.5,0.63,0.69,0.94,0.78,0.33,0.1521,0.22,0,0.66,-
,,28.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.79,0.33,0.2129,0.25,0,0.8,-
,,29.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.79,0.34,0.1208,0.23,0,0.77,-
,,30.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.79,0.35,0.0673,0.22,0,0.62,-
,May,3.0,0.03,0.31,0.38,0.5,0.63,0.75,0.94,0.77,0.35,0.0736,0.22,0,0.62,-
,,4.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.35,0.0669,0.22,0,0.61,-
,,5.0,0.06,0.25,0.38,0.44,0.56,0.63,0.88,0.77,0.36,0.0689,0.22,0,0.6,-
,,6.0,0.08,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.37,0.1295,0.22,0,0.68,-
,,7.0,0.08,0.38,0.38,0.44,0.56,0.63,0.88,0.8,0.41,0.1732,0.24,0,0.88,-
,,10.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.76,0.44,0.116,0.22,0,0.74,-
,,11.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.43,0.0759,0.22,0,0.63,-
,,12.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.43,0.0358,0.21,0,0.58,-
,,13.0,0.05,0.25,0.38,0.44,0.56,0.63,0.88,0.79,0.44,0.0286,0.21,0,0.59,-
,,14.0,0.02,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.44,0.0315,0.2,0,0.59,-
,,17.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.74,0.45,0.0257,0.19,0,0.59,-
,,18.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.73,0.46,0.0372,0.19,0,0.59,-
,,19.0,0.01,0.25,0.38,0.44,0.56,0.63,0.88,0.74,0.48,0.0488,0.19,0,0.59,-
,,20.0,0.06,0.25,0.38,0.44,0.56,0.63,0.88,0.74,0.48,0.0584,0.2,0,0.58,-
,,21.0,0.04,0.25,0.38,0.44,0.56,0.63,0.88,0.74,0.5,0.0998,0.21,0,0.6,-
,,24.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.74,0.5,0.1018,0.21,0,0.66,-
,,25.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.8,0.52,0.1669,0.24,0,0.76,-
,,26.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.81,0.54,0.2446,0.24,0,0.78,-
,,27.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.83,0.55,0.2,0.23,0,0.85,-
,,31.0,0.02,0.38,0.38,0.44,0.56,0.63,0.88,0.79,0.54,0.0906,0.22,0,0.63,-
,Jun,1.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.79,0.54,0.0575,0.21,0,0.6,-
,,2.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0467,0.22,0,0.57,-
,,3.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.79,0.54,0.15,0.22,0,0.61,-
,,4.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.8,0.54,0.2579,0.24,0,0.74,-
,,7.0,0.31,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.2794,0.28,0,0.79,-
,,8.0,0.05,0.38,0.38,0.44,0.56,0.63,0.88,0.79,0.54,0.2977,0.28,0,0.84,-
,,9.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.2856,0.27,0,0.86,-
,,10.0,0.02,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.1104,0.26,0,0.64,-
,,11.0,0.01,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0683,0.23,0,0.6,-
,,14.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.74,0.54,0.0672,0.21,0,0.62,-
,,15.0,0.01,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.54,0.0539,0.2,0,0.59,-
,,16.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0565,0.22,0,0.57,-
,,17.0,0.13,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.075,0.24,0,0.6,-
,,18.0,0.05,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.1437,0.24,0,0.63,-
,,21.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0518,0.24,0,0.62,-
,,22.0,0.13,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0515,0.23,0,0.59,-
,,23.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0414,0.22,0,0.58,-
,,24.0,0.13,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0792,0.23,0,0.59,-
,,25.0,0.35,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.2177,0.25,0,0.7,-
,,28.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.1382,0.23,0,0.67,-
,,29.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.092,0.24,0,0.65,-
,,30.0,0.01,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.092,0.24,0,0.67,-
,Jul,1.0,0.08,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.54,0.0524,0.23,0,0.6,-
,,2.0,0.05,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.54,0.0586,0.23,0,0.59,-
,,5.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.54,0.0611,0.21,0,0.59,-
,,6.0,0.1,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.54,0.0726,0.21,0,0.6,-
,,7.0,0.08,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.54,0.0947,0.23,0,0.61,-
,,8.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.53,0.1109,0.23,0,0.62,-
,,9.0,0.05,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.53,0.1634,0.22,0,0.73,-
,,12.0,0.05,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.53,0.1573,0.21,0,0.72,-
,,13.0,0.06,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.53,0.1061,0.21,0,0.67,-
,,14.0,0.02,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.53,0.1005,0.21,0,0.63,-
,,15.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.75,0.53,0.1298,0.22,0,0.64,-
,,16.0,0.01,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.53,0.1835,0.21,0,0.79,-
,,19.0,0.06,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.52,0.136,0.21,0,0.67,-
,,20.0,0.08,0.31,0.38,0.44,0.56,0.63,0.88,0.76,0.52,0.1132,0.21,0,0.66,-
,,21.0,0.08,0.31,0.38,0.44,0.56,0.63,0.88,0.77,0.52,0.1182,0.22,0,0.65,-
,,22.0,0.05,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.51,0.1117,0.21,0,0.65,-
,,23.0,0.05,0.31,0.38,0.44,0.56,0.63,0.88,0.75,0.51,0.1205,0.21,0,0.65,-
,,26.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.5,0.0839,0.21,0,0.65,-
,,27.0,0.13,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.5,0.0966,0.2,0,0.62,-
,,28.0,0.25,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.49,0.127,0.2,0,0.64,-
,,29.0,0.19,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.49,0.1666,0.21,0,0.71,-
,,30.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.74,0.48,0.1828,0.19,0,0.74,-
,Aug,2.0,0.01,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.47,0.1122,0.21,0,0.67,-
,,3.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.73,0.46,0.0758,0.2,0,0.61,-
,,4.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.71,0.45,0.0408,0.19,0,0.59,-
,,5.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.44,0.051,0.19,0,0.57,-
,,6.0,0.01,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.43,0.1041,0.2,0,0.62,-
,,10.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.77,0.42,0.0992,0.21,0,0.62,-
,,11.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.4,0.0698,0.22,0,0.61,-
,,12.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.4,0.089,0.21,0,0.64,-
,,13.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.77,0.39,0.0817,0.21,0,0.63,-
,,16.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.77,0.38,0.0858,0.21,0,0.63,-
,,17.0,0.05,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.38,0.1096,0.21,0,0.64,-
,,18.0,0.02,0.31,0.38,0.44,0.56,0.63,0.88,0.78,0.36,0.099,0.22,0,0.64,-
,,19.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.35,0.1297,0.22,0,0.66,-
,,20.0,0.05,0.38,0.38,0.44,0.56,0.63,0.88,0.79,0.35,0.1107,0.22,0,0.67,-
,,23.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.76,0.33,0.1299,0.22,0,0.66,-
,,24.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.32,0.1091,0.21,0,0.67,-
,,25.0,0.03,0.31,0.38,0.44,0.56,0.63,0.88,0.74,0.31,0.1253,0.22,0,0.68,-
,,26.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.31,0.1582,0.23,0,0.73,-
,,27.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.78,0.31,0.1459,0.22,0,0.77,-
,,30.0,0.13,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1426,0.21,0,0.72,-
,,31.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1459,0.22,0,0.74,-
,Sep,1.0,0.07,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.0923,0.21,0,0.72,-
,,2.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1191,0.22,0,0.72,-
,,3.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.0874,0.22,0,0.76,-
,,6.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.72,0.3,0.0653,0.21,0,0.65,-
,,7.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.72,0.3,0.0992,0.21,0,0.64,-
,,8.0,0.03,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.0799,0.22,0,0.65,-
,,9.0,0.05,0.38,0.38,0.44,0.56,0.69,0.88,0.73,0.3,0.0648,0.2,0,0.62,-
,,13.0,0.1,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1019,0.21,0,0.64,-
,,14.0,0.08,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.0986,0.21,0,0.64,-
,,15.0,0.13,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1043,0.22,0,0.64,-
,,16.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.1291,0.21,0,0.64,-
,,17.0,0.31,0.25,0.38,0.44,0.56,0.63,0.88,0.73,0.3,0.183,0.22,0,0.72,-
,,20.0,0.19,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.3,0.1559,0.23,0,0.69,-
,,21.0,0.13,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.2194,0.23,0,0.75,-
,,22.0,0.06,0.38,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.2374,0.21,0,0.8,-
,,23.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.1282,0.21,0,0.7,-
,,24.0,0.06,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.3,0.0876,0.21,0,0.62,-
,,27.0,0.03,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.0872,0.21,0,0.63,-
,,28.0,0.01,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.0695,0.21,0,0.63,-
,,29.0,0.02,0.25,0.38,0.44,0.56,0.63,0.88,0.76,0.29,0.0771,0.21,0,0.64,-
,,30.0,0.02,0.25,0.38,0.44,0.5,0.63,0.88,0.76,0.29,0.1147,0.21,0,0.68,-
,Oct,1.0,0.03,0.25,0.38,0.44,0.5,0.63,0.88,0.76,0.29,0.0777,0.21,0,0.64,-
,,4.0,0.03,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0466,0.19,0,0.62,-
,,5.0,0.03,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.049,0.19,0,0.61,-
,,6.0,0.03,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.044,0.19,0,0.61,-
,,7.0,0.05,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0463,0.19,0,0.63,-
,,8.0,0.06,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0478,0.19,0,0.63,-
,,11.0,0.05,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0521,0.2,0,0.63,-
,,12.0,0.03,0.25,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0556,0.2,0,0.63,-
,,13.0,0.06,0.38,0.38,0.44,0.5,0.63,0.88,0.71,0.29,0.0527,0.2,0,0.63,-
,,14.0,0.05,0.19,0.38,0.38,0.44,0.56,0.81,0.71,0.29,0.0478,0.2,0,0.61,-
,,15.0,0.13,0.19,0.25,0.38,0.44,0.56,0.81,0.71,0.29,0.1499,0.22,0,0.61,-
,,18.0,0.13,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.2076,0.21,0,0.77,-
,,19.0,0.06,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.1192,0.22,0,0.68,-
,,20.0,0.02,0.31,0.31,0.38,0.44,0.56,0.69,0.71,0.29,0.1098,0.21,0,0.69,-
,,21.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0859,0.21,0,0.64,-
,,22.0,0.02,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0764,0.2,0,0.66,-
,,25.0,0.06,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0652,0.2,0,0.63,-
,,26.0,0.06,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0804,0.2,0,0.65,-
,,27.0,0.03,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0777,0.2,0,0.64,-
,,28.0,0.03,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0722,0.2,0,0.65,-
,,29.0,0.03,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0688,0.2,0,0.64,-
,Nov,1.0,0.02,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0768,0.2,0,0.63,-
,,2.0,0.01,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0531,0.2,0,0.63,-
,,3.0,0.01,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0353,0.2,0,0.61,-
,,4.0,0.13,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0982,0.2,0,0.62,-
,,8.0,0.06,0.31,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0965,0.2,0,0.62,-
,,9.0,0.03,0.31,0.31,0.38,0.44,0.56,0.81,0.69,0.29,0.0846,0.2,0,0.64,-
,,10.0,0.06,0.25,0.31,0.38,0.44,0.56,0.81,0.69,0.29,0.0973,0.2,0,0.63,-
,,11.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.73,0.29,0.048,0.21,0,0.62,-
,,12.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.73,0.29,0.0721,0.21,0,0.62,-
,,15.0,0.02,0.25,0.31,0.38,0.44,0.56,0.81,0.74,0.29,0.0882,0.21,0,0.63,-
,,16.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.74,0.29,0.0624,0.21,0,0.62,-
,,18.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.74,0.29,0.0663,0.21,0,0.61,-
,,19.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0573,0.2,0,0.61,-
,,22.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0643,0.2,0,0.61,-
,,23.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0827,0.3,0,0.62,-
,,24.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.0769,0.2,0,0.63,-
,,25.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.1237,0.2,0,0.63,-
,,26.0,0.08,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.1507,0.21,0,0.7,-
,,29.0,0.02,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.29,0.2091,0.23,0,0.78,-
,,30.0,0.02,0.25,0.31,0.38,0.44,0.56,0.81,0.71,0.3,0.153,0.22,0,0.84,-
,Dec,1.0,0.02,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.0588,0.19,0,0.61,-
,,2.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.0676,0.19,0,0.6,-
,,3.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.0649,0.19,0,0.63,-
,,6.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.0608,0.2,0,0.63,-
,,7.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.0612,0.2,0,0.62,-
,,8.0,0.05,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.31,0.065,0.2,0,0.62,-
,,9.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.3,0.0731,0.21,0,0.63,-
,,10.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.66,0.31,0.0985,0.2,0,0.63,-
,,13.0,0.03,0.25,0.31,0.38,0.44,0.56,0.81,0.67,0.3,0.0734,0.2,0,0.63,-
